gameId,playId,punt_distance,punt_direction,kick_type,kick_contact_type,hang_time,furthest_blocker_dist,closest_gunner_dist
2018111100,2603,54,C,N,CC,3.99,52.912169677683785,24.956828724819985
2018111100,3423,50,L,N,CC,3.26,50.45198113057603,23.815898051511734
2018111100,570,28,R,A,CC,4.21,39.29498695762603,2.3110603626906863
2018111100,939,37,C,N,CC,4.55,40.87942269651078,1.0965856099730633
2018111101,1057,35,C,N,CC,4.16,47.42658537149813,0.7021395872616845
2018111101,1448,39,C,N,CFFG,3.15,46.217936994201715,9.380239869001207
2018111101,2107,42,L,N,CC,4.83,50.569961439573994,4.665672513153929
2018111101,2799,41,L,N,CC,4.41,55.3851830366209,4.824769424542482
2018111102,145,37,L,A,CC,4.34,46.01259501484349,3.518891871029854
2018111102,2114,38,L,A,CC,4.53,26.105516658361694,2.665801943130805
2018111102,2320,44,C,N,CC,4.78,35.79036322810932,10.302708381780006
2018111102,2653,43,R,N,CC,4.9,27.844318989696983,3.4116271777555056
2018111102,3125,50,C,N,CC,4.02,45.06289049761455,8.191855711619933
2018111102,333,36,C,A,CC,4.11,48.09988877326017,4.108357335967748
2018111103,576,39,C,N,CC,3.84,43.70125856311235,13.09022918057587
2018111104,1029,51,C,N,CC,4.63,39.17575908645549,5.07878922578994
2018111104,3472,41,C,N,CC,4.19,46.874185859596544,5.164426396028898
2018111104,385,45,C,N,CC,4.79,47.49339743585417,3.7271436784755156
2018111104,505,52,L,A,KTB,4.52,54.81720350400958,4.130108957400514
2018111105,1907,52,C,N,CC,4.7,63.909427317102455,5.547341705718154
2018111105,2899,52,R,N,CC,4.74,51.366706143181894,9.078265252789214
2018111105,3239,55,L,N,CC,4.27,58.33624773672026,8.551660657439582
2018111105,3342,48,R,N,CC,4.3,33.98572935807028,7.7174931162910605
2018111105,3762,32,R,A,CC,4.43,32.40802986915434,1.8284966502567077
2018111105,859,53,C,N,CC,4.35,43.869767494255086,13.242356285797479
2018111106,1139,52,C,N,CC,4.63,43.979741927391984,8.804385270988547
2018111106,201,50,C,N,CC,4.24,50.17789353888822,4.390136672132196
2018111106,2279,46,L,N,CFFG,3.66,42.239614108085796,6.304323912998126
2018111106,2396,35,C,N,CC,3.5,46.61018021848875,1.9801010075246142
2018111106,3089,40,R,N,CC,4.41,49.89477928601349,1.3743725841270233
2018111106,323,46,C,N,CC,3.78,38.93738178152198,6.472132569717645
2018111106,409,48,C,A,CC,3.46,60.9234700259268,17.51064247821878
2018111106,863,60,C,N,CC,4.62,51.68460602539212,25.608320913328143
2018111107,1289,52,R,A,CC,4.28,40.94948229220975,7.029260274025986
2018111107,305,56,R,N,CC,4.52,50.903776873626974,3.318508701209023
2018111107,3321,37,C,A,CC,4.47,46.61055781687235,3.376640342115228
2018111108,1345,55,R,N,CC,4.33,53.91030049999721,18.77371833175303
2018111108,1633,36,L,A,CC,4.2,42.77504061950147,2.3715395843207
2018111108,1721,42,C,N,MBDR,3.97,26.5468736389052,11.479046127618794
2018111108,2354,52,R,N,CC,4.01,56.12587014915671,8.756620352624635
2018111108,2649,32,C,A,CC,4.17,36.491064659721836,1.8094474294656908
2018111108,3238,53,L,N,CC,4.37,52.15436798581687,5.767087653226715
2018111108,816,49,C,N,CC,4.56,33.10490296013568,9.988057869275686
2018111109,1413,57,C,N,CC,4.61,41.488708102325866,9.4195116646246575
2018111109,2067,51,C,N,CC,4.97,35.44969675469736,4.31060320604901
2018111109,2274,54,C,N,CC,4.77,43.07382499848371,4.9353925882344996
2018111109,2425,38,R,A,CC,4.61,34.249410213900035,1.3652838532700806
2018111109,3578,40,R,A,CC,4.33,32.99732110338656,6.8323129319433304
2018111109,453,47,C,N,CC,4.75,46.047803422096045,13.813884319770448
2018111109,753,46,R,A,CC,4.07,39.67775195244811,13.847617123534283
2018111110,1095,68,R,N,CC,4.38,66.85909437017526,13.446724508221326
2018111110,1396,57,R,N,CC,4.25,61.1923075230866,8.777043921503411
2018111110,4058,55,L,N,CC,4.5,40.65893505737699,13.7341399439499
2018111111,216,46,L,N,CC,4.54,29.571136264945917,5.098431131240275
2018111111,3809,44,C,N,CC,4.2,50.57443721881638,12.48187485917079
2018111111,603,39,C,A,CC,3.66,36.791330500540475,13.302969593290062
2018111200,123,53,C,N,CC,4.31,40.45131641862845,16.977882671287365
2018111200,1271,40,C,N,CC,4.41,40.746742201064365,3.2434703636691316
2018111200,3165,32,C,A,CC,4.41,41.73135631632406,2.726114451008985
2018111200,3300,47,C,N,CC,4.53,34.52096464469091,8.733201016809357
2018111200,3391,49,R,N,CC,4.65,44.001360206248165,9.562829079304926
2018111500,1074,46,C,N,CC,4.92,37.62181946689979,2.4387086746883053
2018111500,1702,47,C,N,CC,4.57,37.51546347841114,6.343264143956171
2018111500,2493,38,C,A,CC,4.61,41.72679235215667,2.2031114361284567
2018111500,265,57,R,A,CC,4.45,51.49294417684816,10.528865086038474
2018111500,2681,40,C,N,CC,4.96,34.40571609485841,1.4800337833982038
2018111500,2766,59,R,N,CC,4.77,67.15086894448946,9.913632028676473
2018111500,976,54,R,N,CC,4.5,56.41719330133323,4.379611854947876
2018111800,1230,27,R,A,CC,4.18,44.382907746113254,4.390558051090996
2018111800,1363,44,L,N,CFFG,3.5,42.5509024581148,10.00092995675902
2018111800,263,35,C,A,CC,4.19,34.36313431571689,2.842006333560853
2018111800,3222,49,L,N,CC,4.36,38.35836936054504,8.714275644022285
2018111800,978,40,R,N,CC,3.92,39.780579432682984,11.459537512482777
2018111801,140,42,C,N,CC,4.55,37.08861415582955,2.5235292746469193
2018111801,1530,33,L,A,CC,4.61,46.90693019160388,3.24390197139186
2018111801,1618,53,C,N,CC,4.62,62.19358809395065,13.487809310633068
2018111801,3224,38,C,N,CC,4.36,32.26918809018907,4.180837236726637
2018111801,3999,43,L,A,CC,4.47,52.87422812675378,2.3146490014686902
2018111801,621,45,L,N,CC,4.54,42.40120399233965,2.3136551169091755
2018111801,776,39,C,N,CC,3.59,48.16290377458568,6.785779247809349
2018111801,886,42,R,N,CC,4.34,52.093596535466816,13.819974674361745
2018111801,981,42,R,N,CC,4.03,39.206837413900146,1.438089009762613
2018111802,1013,49,R,N,CC,4.25,42.10767744723045,4.6044000694987375
2018111802,128,46,C,N,CC,4.37,48.53959723771922,4.308155057562337
2018111802,1485,53,C,N,CC,4.79,58.27437601553533,11.94402361015751
2018111802,2310,38,L,A,CC,4.15,41.370680439170926,4.363954628545076
2018111803,1089,47,L,N,CC,4.6,29.66587601942677,3.6350103163539966
2018111803,1180,47,C,N,CC,4.24,38.84693295486788,2.9249957264926043
2018111803,1361,42,C,N,CC,4.28,35.2294663598528,3.1229633363201663
2018111803,2706,36,C,N,CC,4.08,28.347304986541495,8.846536045255235
2018111803,3604,52,L,N,CC,4.9,36.13396463163155,2.2655021518418406
2018111803,779,45,C,N,CC,4.63,29.270124700793463,2.1973848092675974
2018111804,1342,53,R,N,CC,4.41,65.33154291764431,3.494638751001309
2018111804,1582,56,C,N,CC,4.02,39.14560000817461,23.597722347718225
2018111804,2351,41,C,A,CC,4.58,39.7206973755497,1.328533025558641
2018111804,330,32,L,A,CC,4.41,43.65595033898587,4.852545723638259
2018111804,3422,52,L,N,CC,4.06,39.863680211440595,8.801141971358037
2018111804,595,58,C,N,CC,4.36,47.273803527958265,12.862425898717543
2018111805,1081,43,C,N,CC,4.3,36.27016680413808,2.5532724100651687
2018111805,3298,54,R,N,CC,4.75,44.663660844135926,8.724247818580125
2018111805,955,44,C,N,CFFG,3.55,33.95806384351145,17.917231929067608
2018111806,136,51,C,N,CC,4.76,38.79812495469336,1.8401086924418313
2018111806,2696,24,R,A,CC,4.13,21.985461105012106,1.3380956617521775
2018111806,580,49,R,N,CC,4.73,42.77375947938176,1.880106379968966
2018111807,1158,39,R,N,CC,3.19,32.25294095117528,13.616097091310706
2018111807,1594,53,R,N,CC,4.63,43.80893972695528,5.91574171173827
2018111807,1686,39,C,A,CC,4.4,38.68445165696419,0.9090654541890816
2018111807,1771,58,R,N,MBDR,4.67,52.91638120657912,16.622253156536868
2018111807,2153,46,L,A,CC,3.95,44.883160539338135,3.7406550228536175
2018111807,3083,60,R,N,CC,4.56,37.27820811144226,11.815688723049524
2018111807,3658,52,C,N,CC,4.74,43.40186631931857,7.387800755299238
2018111807,3870,47,C,N,CC,4.55,37.440065437977005,13.881199515891993
2018111807,644,48,C,N,CC,4.94,32.036349667213955,1.783704011320265
2018111807,746,57,C,N,CC,4.66,48.61978403901029,4.78941541317936
2018111807,863,38,C,N,CC,3.69,36.78660761744687,10.126015998407262
2018111808,2022,36,C,A,CC,4.72,24.431882858265343,1.1013627921806706
2018111808,2668,45,L,A,CC,4.17,43.771480441036026,3.4200730986340067
2018111808,4107,40,C,A,CC,3.97,53.58733059222115,6.806504242267097
2018111808,687,52,L,A,CC,4.31,51.11280857084651,6.144794544978702
2018111809,145,43,C,N,BC,3.31,48.53609481612628,14.622681012728135
2018111809,1716,35,C,A,CC,4.38,42.71049753866138,1.9308029417835464
2018111809,2961,46,C,A,CC,4.19,53.69086421356989,16.642337576194038
2018111809,3815,49,R,N,CC,4.57,36.72056235952821,6.4346017747798445
2018111809,462,35,C,A,CC,3.32,39.14769086421318,4.180550203023527
2018111810,1042,59,R,N,CC,4.04,51.41273383122124,24.62686541157848
2018111810,1862,57,L,N,CC,4.74,63.71552793471935,4.278738131739315
2018111810,2312,44,C,N,CC,5,30.65814736738017,0.7823681997627461
2018111810,2438,48,C,N,CC,4.58,35.17655611341168,12.153587947598025
2018111810,289,51,R,N,CC,4.99,58.36231660926424,2.702665351093253
2018111810,3197,52,C,N,CC,4.67,38.35510135562152,5.2719351285841896
2018111810,3296,41,C,N,CC,3.94,39.852654867649655,7.163274390947205
2018111810,381,46,C,N,CC,4.49,49.110802274041504,5.939604363928628
2018111810,4036,37,L,N,CC,5.18,40.95496184835239,3.8574732662715903
2018111900,2111,55,L,N,CC,4.56,54.251728083075854,10.330943809739747
2018111900,4032,59,L,N,CC,5.08,51.96341212815032,18.078108308116754
2018111900,4606,52,C,N,CC,4.8,36.8698969350336,4.6157664585635185
2018111900,512,49,C,N,BC,3.67,41.471678287718234,3.7900131925891682
2018111900,5456,68,C,N,CC,4.41,69.42533543311116,25.859151184832033
2018112200,133,53,C,N,CC,4.27,39.74531167320241,4.069643719049614
2018112200,1736,59,R,N,CC,4.26,56.9583575957032,18.808086027025716
2018112200,241,56,C,N,CC,4.56,45.46964811827776,6.45182919798719
2018112200,2451,22,L,A,CC,4.69,24.961318074172286,1.3184839779079616
2018112200,2619,42,C,N,CC,4.32,36.42701470063118,8.878389493596243
2018112200,3651,47,L,N,CC,3.89,35.88208466630667,19.41268914911069
2018112200,692,55,L,N,CC,4.62,46.496978396450665,12.988271632515236
2018112200,790,39,C,N,CC,4.07,48.8445831182947,8.819092923878282
2018112201,1266,51,C,N,CC,4.96,39.17122668490227,4.762121376025602
2018112201,2217,54,C,N,CC,4.59,52.95558988435498,6.791538853603062
2018112201,2305,46,C,N,CC,5.08,48.42862479980202,7.867026121731136
2018112201,2856,29,C,A,CC,4.43,42.81215248034137,2.464832651520171
2018112201,534,49,L,N,CC,4.61,48.7520030357728,4.527615266340548
2018112201,908,51,C,N,CC,5.11,47.799330539245005,3.5013711599886133
2018112202,1370,44,C,N,CC,4.95,46.43857986631375,4.256207231796872
2018112202,2237,39,C,A,CC,4.53,52.15977952407392,1.62049375191637
2018112202,2333,52,C,N,CC,4.75,48.350438467505136,1.4063072210580376
2018112202,3816,49,R,N,CC,4.4,39.77202660162039,1.96155550520499
2018112500,1273,52,C,N,CC,4.38,44.041582623697806,13.863448344477646
2018112500,1461,43,L,N,CC,5.01,52.88124431213774,1.9451735141112734
2018112500,1748,38,C,A,CC,3.14,36.510503968036375,9.923996170898091
2018112500,3650,56,C,N,CC,4.61,50.4402071764183,18.238160543212675
2018112500,3933,50,C,N,CC,4.49,46.19306441447677,13.999746426275014
2018112500,826,38,C,N,CC,4.07,30.933310524416882,11.729433063878242
2018112501,1385,42,C,N,CC,3.37,44.88814988390588,13.55482570894956
2018112501,1905,37,R,N,CC,3.55,54.27627566441899,14.69307319793923
2018112501,2407,52,R,N,CC,4.51,54.22221869307821,11.539159414792742
2018112501,2778,44,R,N,CC,4.82,48.044051660949656,2.2800219297190987
2018112501,2912,46,R,N,CC,3.81,56.11599593698753,15.867205172934527
2018112501,3634,55,C,N,CC,4.66,39.326043533516064,17.81350611193653
2018112501,731,49,L,N,CC,4.41,41.11947470481597,8.61443555899051
2018112502,1166,55,C,N,CC,4.8,45.0334653341268,4.439786030880318
2018112502,117,62,R,N,CC,4.44,47.93926365725699,19.86645413756567
2018112502,523,56,C,N,CC,4.62,51.960234795466434,16.41831294621954
2018112503,2446,48,C,N,CC,3.99,47.22760633358417,7.216716704984339
2018112503,2541,47,R,N,CC,4.64,40.63245131665084,4.2840168066897215
2018112503,3668,56,C,N,CC,4.31,48.39999690082635,7.403039916142555
2018112503,4188,46,C,N,CC,3.71,43.20456688823533,17.820353531846667
2018112503,954,51,C,N,CC,4.44,38.99414956118417,7.735024240427436
2018112504,1109,46,C,A,CC,4.69,44.67057196857905,1.6994410845922292
2018112504,1202,49,R,N,CC,4.51,46.839805721202566,3.1183489221060583
2018112504,1397,49,L,A,CC,4.72,50.46462622471309,1.684428686528464
2018112504,1526,54,C,N,CC,4.79,44.06842180064996,1.6752910194948274
2018112504,2312,8,NA,N,MBC,2.71,34.733131157441015,1.3170041761513183
2018112504,3631,57,C,N,CC,4.69,42.56851536053377,4.250647009573953
2018112504,3982,62,C,N,CC,4.34,52.62988504642585,19.241790457231364
2018112504,668,35,R,A,CC,4.41,46.721336667522685,3.375218511444851
2018112504,996,28,C,A,CC,4.33,34.76885531621655,1.48932870784122
2018112505,1469,48,C,N,CC,4.21,47.91923622095829,1.9298186443290475
2018112505,3680,47,C,N,CC,4.56,53.52561442898157,10.089484625093602
2018112505,3789,46,L,N,CC,4.46,65.81113051756519,8.847785033555008
2018112506,2502,38,C,N,CFFG,3.08,36.46842469863484,18.25319971950124
2018112506,3125,49,C,N,CC,4.11,51.437340522231516,12.08192865398567
2018112506,3238,56,R,N,CC,4.39,57.05530387264622,14.236965968913454
2018112506,496,41,C,A,CC,4.13,44.92491736219444,2.7313000567495287
2018112506,947,59,C,N,CC,4.75,38.21697266922121,13.957478282268614
2018112507,1082,42,C,N,CC,3.64,39.008563162464725,8.371672473287523
2018112507,120,56,C,N,CC,4.76,57.01615998995372,3.3414966706552356
2018112507,1967,39,C,N,CC,3.5,36.51455874031617,12.930034802737378
2018112507,255,35,L,N,CC,4.73,43.7196363205368,2.3146490014686893
2018112507,3539,46,R,N,CC,4.73,34.04095915217431,2.8011426240018524
2018112507,3661,40,C,N,CC,5.05,51.83655563403108,6.653878568173604
2018112507,560,54,C,N,CC,5.01,37.59285171412246,3.7607579023383035
2018112507,646,47,R,N,CC,4.95,36.57848821370286,4.110048661512412
2018112508,1025,60,C,N,CC,4.39,48.74432992666942,16.836225824097276
2018112508,2594,51,C,N,CC,4.76,34.370071283021794,4.505208097302502
2018112508,2995,52,C,N,CC,4.45,37.99786572953803,6.509592921220192
2018112508,3232,38,C,N,CC,3.88,31.486505045812883,5.1922442161362135
2018112508,392,53,C,N,CC,4.62,33.147616807245726,11.868365515099367
2018112509,117,47,L,N,CC,4.85,35.977662514399135,3.4225721321836273
2018112509,1242,37,C,A,CC,4.48,27.77030248304833,1.3200378782444082
2018112509,2302,52,C,N,CC,4.89,40.13182901388871,9.015880433989794
2018112509,2609,50,R,N,MBDR,4.6,67.90338504080633,2.21623554704819
2018112509,3012,49,C,N,CC,4.32,62.95490846629833,7.978301824323271
2018112509,3099,51,L,N,MBDR,4.34,40.73150377778852,5.003848518890236
2018112509,3830,32,L,A,CC,4.93,47.07927144720912,3.145600101729396
2018112509,4003,47,L,N,CC,4.09,35.4791051183651,8.718950624931882
2018112510,1306,54,L,N,CC,5.15,48.46648326421054,0.35355339059327656
2018112510,167,54,C,N,CC,4.79,45.295088033913785,8.034836650486428
2018112510,2450,59,L,N,CC,4.35,51.1536372118347,10.135763414760625
2018112510,272,45,C,N,CC,5.12,54.68368129524566,1.5026975743641846
2018112510,2857,43,C,N,CC,4.05,29.264423794088273,11.703114969955644
2018112510,363,48,C,N,CC,4.62,51.635708574590126,10.39162162513628
2018112600,2775,55,C,N,CC,4.09,53.52844477471768,14.808281466800933
2018112600,3013,48,R,N,CC,4.5,40.06787241668817,3.2758052445162247
2018112600,3109,55,R,N,CC,4.61,51.38152391667651,10.370043394316154
2018112600,323,50,C,N,CC,4.72,47.4272179238884,12.369046042439983
2018112600,3423,52,C,N,CC,4.55,39.949654566716845,17.758718985332248
2018112600,3685,31,C,A,CC,4.17,41.79402469253231,4.926225735794089
2018112600,803,44,R,N,CC,4.08,27.159160517217757,8.071982408305903
2018112900,2456,52,L,N,MBDR,4.58,58.92166409734199,14.367466721729338
2018112900,3018,50,L,N,CFFG,3.63,53.842760887606794,17.341813630644285
2018112900,432,57,R,N,CC,4.58,43.233921866978484,16.196302047072354
2018112900,558,51,L,N,CC,4.68,65.72234018961893,5.049683158377368
2018112900,650,55,C,N,CC,4.85,50.62775523366604,1.5014659503298762
2018120200,1457,38,C,A,CC,4.74,52.093447764570165,2.3860008382228157
2018120200,1834,39,R,N,CC,3.25,35.456545234977426,12.564334443176852
2018120200,1997,40,C,N,CC,4.42,48.63958059029703,2.7941546127585704
2018120200,2771,53,R,N,CC,4.76,57.082670750412504,3.490701935141403
2018120200,3398,53,C,N,CC,4.77,50.05756785941562,3.7528788949285303
2018120200,769,55,R,N,CC,4.75,59.3126436773813,24.13569969982225
2018120201,1535,38,C,N,CC,3.65,37.21589176682456,8.59179259526206
2018120201,2393,57,C,N,CC,4.62,50.01715805601114,15.956196288589583
2018120201,2537,47,C,N,MBDR,3.9,45.82866461069971,6.390719834259683
2018120201,3660,37,L,A,CC,4.72,41.74526200660381,1.0084145972763385
2018120201,4051,23,L,A,CC,4.35,35.59803365356014,1.240201596515664
2018120201,618,32,R,A,CC,4.17,32.90401191344302,1.25574678976297
2018120201,710,58,C,N,CC,4.6,43.70506835596988,19.571816471651267
2018120202,1224,44,L,N,CC,4.84,32.706308260028365,5.639086805503175
2018120202,1815,58,C,N,CC,4.62,53.40500725587443,11.95031380341119
2018120202,2355,54,C,N,CC,4.53,43.50027356235821,12.545903713961781
2018120202,3676,53,L,N,CC,4.7,54.2722783748757,2.7441574298862688
2018120202,442,39,C,N,CC,3.66,49.551380404586105,1.8796808239698537
2018120203,2164,44,C,N,CC,4.59,24.330649395361398,5.1374117997295095
2018120203,2395,48,C,N,CC,4.36,35.612853016853336,2.2214409737825567
2018120203,2581,57,C,N,CC,4.43,49.07669508025168,10.21883065717404
2018120203,3197,57,L,N,CC,4.73,52.08407146143627,6.659249206930165
2018120203,547,42,C,N,CC,4.8,30.921694649549853,5.480328457309839
2018120203,955,50,C,N,CC,3.76,37.75535193850006,11.579710704503809
2018120204,1171,29,C,A,CC,4.37,40.10429528117904,5.5286345511346555
2018120204,4265,33,C,A,CC,4.2,43.99982386328382,6.033945641120739
2018120204,503,40,C,N,CC,3.64,31.70906021943886,3.009800657850945
2018120205,2427,53,C,N,CC,4.29,49.903243381567904,5.6421981532023535
2018120205,2619,56,L,N,CC,4.75,40.68065879505886,17.55360361863056
2018120205,2826,40,C,A,CC,4.65,51.41912873629812,2.7600724628168773
2018120205,2932,55,R,N,CC,4.68,40.50662291527153,10.102004751533237
2018120205,298,55,R,N,CC,4.44,63.9070731609577,4.473935627610216
2018120205,3064,55,C,N,CC,4.24,41.514166256833335,9.154916711800265
2018120205,3666,50,C,N,CC,4.61,52.33364118805417,9.932819337932202
2018120205,4068,47,L,A,CC,4.54,53.3289086706263,1.5479664079042639
2018120205,587,38,C,A,CC,4.85,45.32699968010236,2.4647920804806236
2018120206,1295,49,R,N,CC,4.84,45.047210790458486,1.396173341673586
2018120206,1614,38,C,N,MBDR,4.2,31.85081631606952,2.354761134382851
2018120206,2922,52,R,N,CC,4.69,63.96151420971833,4.51983406775072
2018120206,3972,39,L,A,CC,4.8,37.11825696338663,4.583939353874566
2018120206,485,53,C,N,CC,4.82,53.46020950202122,12.345946703270673
2018120206,749,47,L,N,MBDR,4.21,55.763379560424774,12.890232736455923
2018120207,1384,53,C,N,CC,4.8,43.46951230460263,3.064000652741447
2018120207,1476,33,C,N,CC,3.73,41.88566461213192,2.6996666460879943
2018120207,2003,41,L,N,CC,4.19,36.769902093968106,1.072007462660591
2018120207,2144,49,C,N,CC,4.48,35.64110127366998,7.619934382919578
2018120207,2572,54,C,N,CC,4.19,46.5413289453578,19.074886631380014
2018120207,3314,53,R,N,CC,4.83,58.11128117672161,7.13354049543422
2018120207,367,54,C,N,CC,4.58,41.62349937234975,9.521811802382997
2018120207,465,43,C,A,CC,4.76,21.143627881704692,1.0841586599755597
2018120208,1370,47,C,N,CC,4.38,43.82331114829184,13.206865638750179
2018120208,1843,52,C,N,CC,4.75,37.89386493879979,19.14601786273062
2018120208,3040,57,R,N,CC,4.44,46.56991732867904,5.79017270899582
2018120208,3166,49,C,N,CC,5.03,43.717955121437235,4.456209151285434
2018120208,437,36,C,N,CC,4.34,44.07152028237737,4.670385423067347
2018120209,1259,59,R,N,MBDR,5.11,53.68800238414539,10.65046947322042
2018120209,1376,51,L,N,CC,4.69,49.47758785551292,6.148243651645566
2018120209,2975,31,L,A,CC,4.78,35.16819301584886,1.6519382555047257
2018120209,3486,55,R,N,CC,5.07,31.244301880502945,1.7901117283566421
2018120209,773,49,R,N,MBDR,4.64,37.24668710100269,10.005538466269567
2018120210,3191,43,L,N,CC,4.81,39.31587592817945,2.8878019322661292
2018120210,3903,45,C,N,CC,4.92,32.34699676940659,2.564449258612846
2018120210,874,39,C,A,CC,4.19,47.08555723361464,1.9190883252211177
2018120211,144,44,L,N,CC,4.28,35.07958523129942,6.763578934262538
2018120211,3080,40,L,A,CC,4.04,43.01761732127897,9.379408296902314
2018120211,3515,36,C,N,CC,2.96,33.644330874606496,5.155133363939284
2018120211,3826,53,R,N,CC,4.63,48.608596976255136,1.534046935396693
2018120211,4011,46,C,N,CC,4.15,36.01351968358551,11.797372588843668
2018120212,1459,36,C,N,CC,4.44,47.199238341312245,2.714479692316741
2018120212,1621,52,L,N,CC,4.3,49.92633172985975,10.568751108811298
2018120212,2171,44,L,N,CC,4.15,43.354318124034656,15.133175476416048
2018120212,3123,53,R,N,CC,4.81,47.53032926458642,22.822887635003603
2018120212,731,36,R,A,CC,4.12,38.94718988579279,3.928676621968271
2018120212,911,47,R,N,CC,5.1,57.69733529375512,16.121619025395685
2018120213,1445,43,C,N,CFFG,3.25,41.82335830609494,19.027099095763393
2018120213,1568,48,R,N,CC,4.58,37.20032929961776,3.7497333238511867
2018120213,1717,56,C,N,MBDR,4.79,39.10610821853793,16.025760512375065
2018120213,195,38,C,N,CC,3.96,45.695253582839435,8.344585070571213
2018120213,2735,53,L,N,CC,4.23,39.608670767901316,17.118659410129062
2018120213,2952,32,L,A,CC,4.23,29.71763954287083,1.7541379649275044
2018120213,310,47,R,A,CC,4.47,41.00749321770351,6.446099595879667
2018120213,467,44,R,N,CC,4.64,44.9739235557673,1.549225613007996
2018120213,860,40,C,N,CC,4.66,31.02809694454367,6.578518070203955
2018120300,1201,43,C,A,CC,3.89,48.72901394446639,11.457163697879157
2018120300,1663,44,R,N,BC,4.74,33.83605325684425,11.416312889895755
2018120300,2247,51,C,N,CC,4.97,47.32285705660638,2.221035794398639
2018120300,2660,34,C,A,CC,4.3,48.478457071156875,2.588146054611296
2018120300,3332,49,R,N,CC,4.47,44.63392879861686,5.315072906367322
2018120300,3816,53,C,N,CC,4.7,40.933040444120444,7.730879639471825
2018120300,547,59,C,N,CC,4.2,58.258198564665555,14.661650657412348
2018120300,639,50,C,N,CC,4.68,45.04073933673824,11.044093444008885
2018120600,1607,62,C,N,CC,4.67,50.54063414718893,6.393621821784583
2018120600,2280,52,C,N,CC,4.8,25.468011308305957,17.021568670366428
2018120600,3309,56,C,N,CFFG,4.22,52.99404494846567,1.114001795330689
2018120600,494,54,C,N,CC,4.41,49.509958594206076,14.04333649814032
2018120600,786,47,C,A,MBDR,4.14,32.14824723060341,13.409522735727762
2018120900,1979,32,L,A,CC,3.98,33.84186312837991,2.786144289156612
2018120900,3104,40,C,N,CC,5.03,25.107146393009298,1.9630588376307028
2018120900,3864,32,L,A,CC,3.93,38.03937433765177,1.2420144926690686
2018120900,533,56,R,N,CC,4.63,45.25644484490579,9.345127072437272
2018120901,2099,40,C,A,CC,4.22,37.276433574042464,3.2551036849845527
2018120901,2254,55,C,N,CC,3.76,52.806251523848964,19.391879743851554
2018120901,4085,37,R,A,CC,4.41,27.52386600752155,4.2000595233877265
2018120902,2231,29,R,A,CC,4.17,23.331928767249398,4.3318010111268945
2018120902,2314,49,C,N,CC,4.39,40.30989208618649,3.0308084729985834
2018120902,2871,47,R,N,CC,4.54,37.53187978239299,2.040612653102003
2018120902,3075,54,R,N,CC,4.59,52.73196848212665,12.683359176495786
2018120902,3412,38,C,N,CC,4.6,32.82489451620523,4.686971303517871
2018120902,4027,47,R,N,CC,4.17,38.00240123992167,10.230801532626847
2018120903,1034,45,L,N,CC,4.34,42.502896371894465,4.47403620906224
2018120903,1748,45,R,N,MBDR,4.57,54.23970593578104,3.5833643409511127
2018120903,2565,53,C,N,MBDR,4.5,38.54815300374326,12.395099838242528
2018120903,3018,47,C,N,CC,4.82,53.56156924512201,1.4356879883874487
2018120903,3129,47,C,N,CC,4.25,36.68829377335501,4.009301684832408
2018120903,3634,57,C,N,CC,4.65,53.09052834545915,13.771397895638632
2018120904,1145,47,C,N,CC,4.67,28.76530027654848,4.5136681313539215
2018120904,120,55,C,N,CC,4.48,44.6947021468988,10.597896017606512
2018120904,1305,36,C,A,CC,4.28,49.60440000645104,6.46037924583379
2018120904,1694,50,C,N,CFFG,3.54,52.870998666565775,17.05316686131934
2018120904,1902,41,C,N,MBDR,3.85,24.034183988644177,4.984235146940803
2018120904,2219,49,R,N,CC,4.58,50.31841114343734,10.946277906210863
2018120904,227,52,C,N,CC,4.28,48.76781110527721,15.583609979719075
2018120904,3557,31,C,A,CC,4.28,39.25004585984582,5.3867708323261745
2018120904,3773,42,L,A,CC,4.5,45.54249444200438,4.239339571206818
2018120904,3928,50,C,N,CC,4.02,39.068955706545324,19.670223689627935
2018120904,452,53,C,N,CFFG,3.8,47.445075613808434,22.611406413578084
2018120904,563,33,L,A,CC,4.61,45.30813282403061,6.864786959549436
2018120905,1824,53,L,N,CC,3.88,62.32574508178782,11.804312771186641
2018120905,236,30,C,A,CC,4.76,24.047723384969327,1.8988944151795317
2018120905,3600,50,C,N,CC,4.09,53.548492042260165,10.105731047282031
2018120905,382,51,L,N,CC,4.08,48.00301032227041,11.140219926015822
2018120906,1872,49,L,N,CC,4.38,63.97509593584054,2.530494022913312
2018120906,3167,46,L,A,CC,3.82,56.89486795836686,3.6320930604817927
2018120906,599,47,L,N,CC,4.4,45.590565910065216,8.783194179795863
2018120907,1689,44,L,N,CC,3.83,54.166857948380205,5.098519392921831
2018120907,3370,62,L,N,CC,4.81,73.89519402505145,25.40447401541704
2018120907,3718,43,C,N,CC,3.6,55.43342673874672,19.02062564691288
2018120907,693,37,C,A,CC,4.46,42.04618650959918,3.7308578102093386
2018120907,804,60,C,N,CC,4.35,48.046679385780656,7.893852038137018
2018120908,1078,52,C,N,CC,4.32,48.20127176745443,16.403176521637512
2018120908,162,51,R,N,CC,4.14,49.21668822665743,5.802930294256514
2018120908,1831,49,C,N,CC,4.54,30.428966462895186,1.7863930138690054
